   Step   Time    Walltime(s) Profile
11000000  55.0000   174.5396   ▇▇▇▇▇▇▇▇██████████████████████████████████████████████▇▇▇▇▇▇▇▇
11500000  57.5000   182.4736   ▇████████████████████████████████████████████████████████████▇
12000000  60.0000   190.3895   ██████████████████████████████████████████████████████████████
12500000  62.5000   198.3056   ██████████████████████████████████████████████████████████████
13000000  65.0000   206.2216   ██████████████████████████████████████████████████████████████
13500000  67.5000   214.1385   ██████████████████████████████████████████████████████████████
14000000  70.0000   222.0554   ██████████████████████████████████████████████████████████████
14500000  72.5000   229.9721   ██████████████████████████████████████████████████████████████
15000000  75.0000   237.9038   ██████████████████████████████████████████████████████████████
15500000  77.5000   245.8185   ██████████████████████████████████████████████████████████████
16000000  80.0000   253.7334   ██████████████████████████████████████████████████████████████
16500000  82.5000   261.6489   ██████████████████████████████████████████████████████████████
17000000  85.0000   269.5658   ██████████████████████████████████████████████████████████████
17500000  87.5000   277.4826   ██████████████████████████████████████████████████████████████
18000000  90.0000   285.3974   ██████████████████████████████████████████████████████████████
18500000  92.5000   293.3139   ██████████████████████████████████████████████████████████████
19000000  95.0000   301.3005   ██████████████████████████████████████████████████████████████
19500000  97.5000   309.2177   ██████████████████████████████████████████████████████████████
20000000 100.0000   317.1336   ██████████████████████████████████████████████████████████████
   Step   Time    Walltime(s) Profile
      0   0.0000     0.0225   ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁█▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
 500000   2.5000     7.9419   ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▂▂▂▃▃▄▅▅▆▇▇██████▇▇▆▅▅▄▃▃▂▂▂▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
1000000   5.0000    15.7480   ▁▁▁▁▁▁▁▁▁▁▁▁▂▂▂▂▂▃▃▄▄▄▅▅▆▆▇▇████████▇▇▆▆▅▅▄▄▄▃▃▂▂▂▂▂▁▁▁▁▁▁▁▁▁▁▁▁
1500000   7.5000    23.5431   ▁▁▁▁▁▁▁▁▂▂▂▂▂▃▃▃▃▄▄▅▅▅▆▆▇▇▇▇████████▇▇▇▇▆▆▅▅▅▄▄▃▃▃▃▂▂▂▂▂▁▁▁▁▁▁▁▁
2000000  10.0000    31.3316   ▁▁▁▂▂▂▂▂▂▂▂▃▃▃▄▄▄▅▅▅▆▆▆▇▇▇▇██████████▇▇▇▇▆▆▆▅▅▅▄▄▄▃▃▃▂▂▂▂▂▂▂▂▁▁▁
2500000  12.5000    39.1182   ▂▂▂▂▂▂▂▂▃▃▃▃▄▄▄▄▅▅▅▆▆▆▇▇▇▇████████████▇▇▇▇▆▆▆▅▅▅▄▄▄▄▃▃▃▃▂▂▂▂▂▂▂▂
3000000  15.0000    46.9200   ▂▂▂▂▃▃▃▃▃▃▄▄▄▄▅▅▅▅▆▆▆▇▇▇▇▇████████████▇▇▇▇▇▆▆▆▅▅▅▅▄▄▄▄▃▃▃▃▃▃▂▂▂▂
3500000  17.5000    54.7015   ▃▃▃▃▃▃▃▃▄▄▄▄▅▅▅▅▆▆▆▆▇▇▇▇▇██████████████▇▇▇▇▇▆▆▆▆▅▅▅▅▄▄▄▄▃▃▃▃▃▃▃▃
